565.2111146715062,0.3038227345879503,0.547250283959912,0.03285319153731234,0.06150433246468968
572.9880740834176,0.6883326969518011,0.3075243085511739,0.06917789549224884,0.06462521651691822
725.9765303186141,0.5856166866746155,0.6391541848497623,0.0578506299513219,0.02800910857657912
683.7514076070011,0.632187965284648,0.5243091785312641,0.04661138394244693,0.05079717031347285
700.2898908882553,0.4001748045620477,0.6964873704843499,0.02503834579779213,0.05838089528316518
530.166013973717,0.4311822328325429,0.5026773222587662,0.03867676528376759,0.04172859732199605
792.3555522078179,0.3368460721212879,0.4685557935448946,0.06576662753232712,0.0362944835970027
739.7376287211207,0.4657159475814882,0.4515845831247673,0.05127092124840909,0.04715589081779763
618.5139172048754,0.6560651047430062,0.5676205427829002,0.02884156839456774,0.03022526668984927
590.2745609852026,0.3789915575832081,0.3237006168922748,0.06474856207735363,0.03693372782276184
762.3700150111198,0.4486956903130171,0.3942491078627329,0.03105188261594982,0.06924822681219391
635.6960538225107,0.4925781910342035,0.4230604921145636,0.04517648336589492,0.06740033751828961
660.4546348452104,0.5959924265526827,0.368377039973432,0.07387060751728923,0.05220993506645155
613.1967742080723,0.4842150989307655,0.6668840528156686,0.04232041788723779,0.04137632785339156
782.976112722687,0.553819236294299,0.6010602216686923,0.03532795762833085,0.04597436981358206
544.8096011206226,0.5207959850315891,0.4718161474187084,0.05505624447605055,0.02581131863346948
522.9227955150845,0.5340812158342789,0.4054693548693119,0.06031129682367993,0.05571203453684177
646.6222543517478,0.3652729881284338,0.3456249876940601,0.04048250002159384,0.03418025317516787
750.3715143219482,0.6168744476721486,0.6439848913681523,0.06160277380282365,0.05757742160808006
692.2278943715962,0.3396110756811875,0.6084599727426461,0.05044343336369878,0.07361890533479251
504.1858893234033,0.6734272317519803,0.5572846230841032,0.07079381603183743,0.07124067192959548
